Nome,ID,Genere,Popolarità,Followers,Spotify URL,Nazionalità
Die Flippers,043PrBIjao3PCKicMRvbgf,classic schlager,49,158850,"<a href=""https://open.spotify.com/artist/043PrBIjao3PCKicMRvbgf"" target=""_blank"">https://open.spotify.com/artist/043PrBIjao3PCKicMRvbgf</a>",Tedesca
AnnenMayKantereit,23xqmJEN3oVxwzqtNIyR5m,cologne indie,65,1753101,"<a href=""https://open.spotify.com/artist/23xqmJEN3oVxwzqtNIyR5m"" target=""_blank"">https://open.spotify.com/artist/23xqmJEN3oVxwzqtNIyR5m</a>",Tedesca
Crookers,3o1cwVQfiDWafhYA02k13C,fidget house,59,82659,"<a href=""https://open.spotify.com/artist/3o1cwVQfiDWafhYA02k13C"" target=""_blank"">https://open.spotify.com/artist/3o1cwVQfiDWafhYA02k13C</a>",Tedesca
Culcha Candela,3gemH8D6fpu12DmTmUZYAL,german pop,57,383199,"<a href=""https://open.spotify.com/artist/3gemH8D6fpu12DmTmUZYAL"" target=""_blank"">https://open.spotify.com/artist/3gemH8D6fpu12DmTmUZYAL</a>",Tedesca
Samy Deluxe,7J207fU1tty4DWCIhJSzh0,german alternative rap,50,371642,"<a href=""https://open.spotify.com/artist/7J207fU1tty4DWCIhJSzh0"" target=""_blank"">https://open.spotify.com/artist/7J207fU1tty4DWCIhJSzh0</a>",Tedesca
Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,pop,71,5096794,"<a href=""https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m"" target=""_blank"">https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m</a>",Tedesca
Seeed,5ISjkNS17JpCwiFtW80lpV,german pop,56,865011,"<a href=""https://open.spotify.com/artist/5ISjkNS17JpCwiFtW80lpV"" target=""_blank"">https://open.spotify.com/artist/5ISjkNS17JpCwiFtW80lpV</a>",Tedesca
LaFee,3qhf2c1F1pN57xQ6cqoBwI,german pop,39,80848,"<a href=""https://open.spotify.com/artist/3qhf2c1F1pN57xQ6cqoBwI"" target=""_blank"">https://open.spotify.com/artist/3qhf2c1F1pN57xQ6cqoBwI</a>",Tedesca
Mark Forster,7qXzy6c5RWT0XlVQcOBIDG,german pop,59,2889567,"<a href=""https://open.spotify.com/artist/7qXzy6c5RWT0XlVQcOBIDG"" target=""_blank"">https://open.spotify.com/artist/7qXzy6c5RWT0XlVQcOBIDG</a>",Tedesca
Mia Martini,05JkDGFMHqlIz0GPjLh2p3,classic italian pop,45,448313,"<a href=""https://open.spotify.com/artist/05JkDGFMHqlIz0GPjLh2p3"" target=""_blank"">https://open.spotify.com/artist/05JkDGFMHqlIz0GPjLh2p3</a>",Tedesca
Fettes Brot,3RRODs1rHC2ktLqyDDfgPH,german alternative rap,50,402263,"<a href=""https://open.spotify.com/artist/3RRODs1rHC2ktLqyDDfgPH"" target=""_blank"">https://open.spotify.com/artist/3RRODs1rHC2ktLqyDDfgPH</a>",Tedesca
Cassandra Steen,6wbgb7phg82I4tnO6GWMhr,german pop,45,103949,"<a href=""https://open.spotify.com/artist/6wbgb7phg82I4tnO6GWMhr"" target=""_blank"">https://open.spotify.com/artist/6wbgb7phg82I4tnO6GWMhr</a>",Tedesca
Bosse,2e4uIDIIBXR0MmZe0AJGhR,german pop,55,253079,"<a href=""https://open.spotify.com/artist/2e4uIDIIBXR0MmZe0AJGhR"" target=""_blank"">https://open.spotify.com/artist/2e4uIDIIBXR0MmZe0AJGhR</a>",Tedesca
K.I.Z,0bMt8SJlp0gFRUufzifS05,german hip hop,61,867844,"<a href=""https://open.spotify.com/artist/0bMt8SJlp0gFRUufzifS05"" target=""_blank"">https://open.spotify.com/artist/0bMt8SJlp0gFRUufzifS05</a>",Tedesca
Die Happy,5WvEHnWRNfz9AOLYclfsLM,german alternative rock,25,21954,"<a href=""https://open.spotify.com/artist/5WvEHnWRNfz9AOLYclfsLM"" target=""_blank"">https://open.spotify.com/artist/5WvEHnWRNfz9AOLYclfsLM</a>",Tedesca
Heino,1W35UHuYsAHko9w0wllyaX,oktoberfest,42,31757,"<a href=""https://open.spotify.com/artist/1W35UHuYsAHko9w0wllyaX"" target=""_blank"">https://open.spotify.com/artist/1W35UHuYsAHko9w0wllyaX</a>",Tedesca
Sido,4Yttlv9ndGjCDCVLqM7ACq,german hip hop,69,2233036,"<a href=""https://open.spotify.com/artist/4Yttlv9ndGjCDCVLqM7ACq"" target=""_blank"">https://open.spotify.com/artist/4Yttlv9ndGjCDCVLqM7ACq</a>",Tedesca
Cassandra Steen,6wbgb7phg82I4tnO6GWMhr,german pop,45,103949,"<a href=""https://open.spotify.com/artist/6wbgb7phg82I4tnO6GWMhr"" target=""_blank"">https://open.spotify.com/artist/6wbgb7phg82I4tnO6GWMhr</a>",Tedesca
Adel Tawil,3rZBkgoRHG8M9jQL0QPNMi,german pop,54,346269,"<a href=""https://open.spotify.com/artist/3rZBkgoRHG8M9jQL0QPNMi"" target=""_blank"">https://open.spotify.com/artist/3rZBkgoRHG8M9jQL0QPNMi</a>",Tedesca
Glasperlenspiel,2UFKXTZgKtOTHSqMSyAcLO,german pop,51,449566,"<a href=""https://open.spotify.com/artist/2UFKXTZgKtOTHSqMSyAcLO"" target=""_blank"">https://open.spotify.com/artist/2UFKXTZgKtOTHSqMSyAcLO</a>",Tedesca
Prinz,0tOWWVeVRQUE7nS0J43Zm9,chill drill,58,189942,"<a href=""https://open.spotify.com/artist/0tOWWVeVRQUE7nS0J43Zm9"" target=""_blank"">https://open.spotify.com/artist/0tOWWVeVRQUE7nS0J43Zm9</a>",Tedesca
Bosse,2e4uIDIIBXR0MmZe0AJGhR,german pop,55,253079,"<a href=""https://open.spotify.com/artist/2e4uIDIIBXR0MmZe0AJGhR"" target=""_blank"">https://open.spotify.com/artist/2e4uIDIIBXR0MmZe0AJGhR</a>",Tedesca
LaFee,3qhf2c1F1pN57xQ6cqoBwI,german pop,39,80848,"<a href=""https://open.spotify.com/artist/3qhf2c1F1pN57xQ6cqoBwI"" target=""_blank"">https://open.spotify.com/artist/3qhf2c1F1pN57xQ6cqoBwI</a>",Tedesca
Max Raabe,0d2e8VbttQLewZySpLQudr,liedermacher,50,108029,"<a href=""https://open.spotify.com/artist/0d2e8VbttQLewZySpLQudr"" target=""_blank"">https://open.spotify.com/artist/0d2e8VbttQLewZySpLQudr</a>",Tedesca
Peter Fox,6rqlONGmPuP2wJVSfliLBI,german pop,61,890785,"<a href=""https://open.spotify.com/artist/6rqlONGmPuP2wJVSfliLBI"" target=""_blank"">https://open.spotify.com/artist/6rqlONGmPuP2wJVSfliLBI</a>",Tedesca
4LYN,0a11kuig1qxic5gH89JymE,german alternative rock,24,15506,"<a href=""https://open.spotify.com/artist/0a11kuig1qxic5gH89JymE"" target=""_blank"">https://open.spotify.com/artist/0a11kuig1qxic5gH89JymE</a>",Tedesca
Jan Delay,4KivBMgSnZ7hCDfPm46fKc,german pop,47,321665,"<a href=""https://open.spotify.com/artist/4KivBMgSnZ7hCDfPm46fKc"" target=""_blank"">https://open.spotify.com/artist/4KivBMgSnZ7hCDfPm46fKc</a>",Tedesca
Wir sind Helden,3jiOHVFdVQjbSDVeC7RgY7,german pop,49,214483,"<a href=""https://open.spotify.com/artist/3jiOHVFdVQjbSDVeC7RgY7"" target=""_blank"">https://open.spotify.com/artist/3jiOHVFdVQjbSDVeC7RgY7</a>",Tedesca
Sportfreunde Stiller,5PwcOudItUhq3ciF9QwaXZ,german indie,51,405276,"<a href=""https://open.spotify.com/artist/5PwcOudItUhq3ciF9QwaXZ"" target=""_blank"">https://open.spotify.com/artist/5PwcOudItUhq3ciF9QwaXZ</a>",Tedesca
Eisbrecher,6ul6vL8Hg5jTulDi0Ac8ao,neue deutsche harte,49,396755,"<a href=""https://open.spotify.com/artist/6ul6vL8Hg5jTulDi0Ac8ao"" target=""_blank"">https://open.spotify.com/artist/6ul6vL8Hg5jTulDi0Ac8ao</a>",Tedesca
Die Happy,5WvEHnWRNfz9AOLYclfsLM,german alternative rock,25,21954,"<a href=""https://open.spotify.com/artist/5WvEHnWRNfz9AOLYclfsLM"" target=""_blank"">https://open.spotify.com/artist/5WvEHnWRNfz9AOLYclfsLM</a>",Tedesca
Die Ärzte,0cbL6CYnRqpAxf1evwUVQD,german alternative rock,60,1085903,"<a href=""https://open.spotify.com/artist/0cbL6CYnRqpAxf1evwUVQD"" target=""_blank"">https://open.spotify.com/artist/0cbL6CYnRqpAxf1evwUVQD</a>",Tedesca
Max Herre,7IpWQKu80qQvyer3LO6SW3,german alternative rap,46,175123,"<a href=""https://open.spotify.com/artist/7IpWQKu80qQvyer3LO6SW3"" target=""_blank"">https://open.spotify.com/artist/7IpWQKu80qQvyer3LO6SW3</a>",Tedesca
Doro,5GLeyUhj8B8f5pJxqZllKl,german heavy metal,43,182439,"<a href=""https://open.spotify.com/artist/5GLeyUhj8B8f5pJxqZllKl"" target=""_blank"">https://open.spotify.com/artist/5GLeyUhj8B8f5pJxqZllKl</a>",Tedesca
Joris Voorn,4jGpKAmwvU263l0tUh4xKU,dutch tech house,55,175847,"<a href=""https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU"" target=""_blank"">https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU</a>",Tedesca
Herbert Grönemeyer,5tG5dl5mS2wB5w72YBpsyg,german pop,54,785766,"<a href=""https://open.spotify.com/artist/5tG5dl5mS2wB5w72YBpsyg"" target=""_blank"">https://open.spotify.com/artist/5tG5dl5mS2wB5w72YBpsyg</a>",Tedesca
Blümchen,1Wch8598BBzU0zVBtcCFJh,eurodance,48,80373,"<a href=""https://open.spotify.com/artist/1Wch8598BBzU0zVBtcCFJh"" target=""_blank"">https://open.spotify.com/artist/1Wch8598BBzU0zVBtcCFJh</a>",Tedesca
Die Apokalyptischen Reiter,04L8hbMJRQ5vFnLeDgA8xn,folk metal,38,70946,"<a href=""https://open.spotify.com/artist/04L8hbMJRQ5vFnLeDgA8xn"" target=""_blank"">https://open.spotify.com/artist/04L8hbMJRQ5vFnLeDgA8xn</a>",Tedesca
Subway To Sally,544X9aDcwFDSon8HevRcqg,folk metal,43,132805,"<a href=""https://open.spotify.com/artist/544X9aDcwFDSon8HevRcqg"" target=""_blank"">https://open.spotify.com/artist/544X9aDcwFDSon8HevRcqg</a>",Tedesca
Santiano,6E9zde1CFsBtKI66OEHkk3,german rock,56,529612,"<a href=""https://open.spotify.com/artist/6E9zde1CFsBtKI66OEHkk3"" target=""_blank"">https://open.spotify.com/artist/6E9zde1CFsBtKI66OEHkk3</a>",Tedesca
Kool Savas,1SUu1Bi7ev9HbOzyVC77qD,german hip hop,63,605491,"<a href=""https://open.spotify.com/artist/1SUu1Bi7ev9HbOzyVC77qD"" target=""_blank"">https://open.spotify.com/artist/1SUu1Bi7ev9HbOzyVC77qD</a>",Tedesca
Jennifer Rostock,6Sh3owUrsFjZ4qCjtpPV7G,german alternative rock,41,212795,"<a href=""https://open.spotify.com/artist/6Sh3owUrsFjZ4qCjtpPV7G"" target=""_blank"">https://open.spotify.com/artist/6Sh3owUrsFjZ4qCjtpPV7G</a>",Tedesca
Söhne Mannheims,7xCzwxwDwXTTCtjcWBoNow,german pop,40,192727,"<a href=""https://open.spotify.com/artist/7xCzwxwDwXTTCtjcWBoNow"" target=""_blank"">https://open.spotify.com/artist/7xCzwxwDwXTTCtjcWBoNow</a>",Tedesca
Yvonne Catterfeld,5bKy7Tu2BNmfoFnDC5mncZ,german pop,40,223923,"<a href=""https://open.spotify.com/artist/5bKy7Tu2BNmfoFnDC5mncZ"" target=""_blank"">https://open.spotify.com/artist/5bKy7Tu2BNmfoFnDC5mncZ</a>",Tedesca
Madsen,1LsT3D414izg8h3K1VbrL4,german pop,47,204166,"<a href=""https://open.spotify.com/artist/1LsT3D414izg8h3K1VbrL4"" target=""_blank"">https://open.spotify.com/artist/1LsT3D414izg8h3K1VbrL4</a>",Tedesca
The Fantastic 4,3SRXEnzXY11SzUrrN02X7c,,0,14,"<a href=""https://open.spotify.com/artist/3SRXEnzXY11SzUrrN02X7c"" target=""_blank"">https://open.spotify.com/artist/3SRXEnzXY11SzUrrN02X7c</a>",Tedesca
Die Doofen,1SSuMuNtLfXyAhhmtsoLb4,kabarett,28,13022,"<a href=""https://open.spotify.com/artist/1SSuMuNtLfXyAhhmtsoLb4"" target=""_blank"">https://open.spotify.com/artist/1SSuMuNtLfXyAhhmtsoLb4</a>",Tedesca
Farin Urlaub Racing Team,7cHFXNgK44YndrHbEQWsZR,german rock,36,90226,"<a href=""https://open.spotify.com/artist/7cHFXNgK44YndrHbEQWsZR"" target=""_blank"">https://open.spotify.com/artist/7cHFXNgK44YndrHbEQWsZR</a>",Tedesca
Die Flippers,043PrBIjao3PCKicMRvbgf,classic schlager,49,158850,"<a href=""https://open.spotify.com/artist/043PrBIjao3PCKicMRvbgf"" target=""_blank"">https://open.spotify.com/artist/043PrBIjao3PCKicMRvbgf</a>",Tedesca
Matthias Reim,3fgh28NoU2ArVdUdymvnf3,classic schlager,55,464539,"<a href=""https://open.spotify.com/artist/3fgh28NoU2ArVdUdymvnf3"" target=""_blank"">https://open.spotify.com/artist/3fgh28NoU2ArVdUdymvnf3</a>",Tedesca
Laith Al-Deen,40Ei4l9b5mvGHXEuR0xeN3,german pop,36,96160,"<a href=""https://open.spotify.com/artist/40Ei4l9b5mvGHXEuR0xeN3"" target=""_blank"">https://open.spotify.com/artist/40Ei4l9b5mvGHXEuR0xeN3</a>",Tedesca
Alexander Marcus,4WmEJkzJ7Z3yeIa98QS93Y,elektropunk,39,54119,"<a href=""https://open.spotify.com/artist/4WmEJkzJ7Z3yeIa98QS93Y"" target=""_blank"">https://open.spotify.com/artist/4WmEJkzJ7Z3yeIa98QS93Y</a>",Tedesca
Beatrice Egli,7J8A1bNBCuikXoOOetFCKz,schlager,49,235850,"<a href=""https://open.spotify.com/artist/7J8A1bNBCuikXoOOetFCKz"" target=""_blank"">https://open.spotify.com/artist/7J8A1bNBCuikXoOOetFCKz</a>",Tedesca
Heinz Rudolf Kunze,77DQHftPzPyCoqSDjdHDxJ,german pop,44,124193,"<a href=""https://open.spotify.com/artist/77DQHftPzPyCoqSDjdHDxJ"" target=""_blank"">https://open.spotify.com/artist/77DQHftPzPyCoqSDjdHDxJ</a>",Tedesca
Joachim Witt,130taNt2uNYJmou3IGnRHV,neue deutsche harte,44,43865,"<a href=""https://open.spotify.com/artist/130taNt2uNYJmou3IGnRHV"" target=""_blank"">https://open.spotify.com/artist/130taNt2uNYJmou3IGnRHV</a>",Tedesca
Roland Kaiser,1uphmI1bErhHslREq9QusL,classic schlager,57,830972,"<a href=""https://open.spotify.com/artist/1uphmI1bErhHslREq9QusL"" target=""_blank"">https://open.spotify.com/artist/1uphmI1bErhHslREq9QusL</a>",Tedesca
Ute Lemper,7DbmkhVKGV7UiwrbegHL9t,cabaret,26,16338,"<a href=""https://open.spotify.com/artist/7DbmkhVKGV7UiwrbegHL9t"" target=""_blank"">https://open.spotify.com/artist/7DbmkhVKGV7UiwrbegHL9t</a>",Tedesca
Roger Cicero,2pR1RkvFKvb2KWSjrbCIP2,german pop,39,157677,"<a href=""https://open.spotify.com/artist/2pR1RkvFKvb2KWSjrbCIP2"" target=""_blank"">https://open.spotify.com/artist/2pR1RkvFKvb2KWSjrbCIP2</a>",Tedesca
Die Apokalyptischen Reiter,04L8hbMJRQ5vFnLeDgA8xn,folk metal,38,70946,"<a href=""https://open.spotify.com/artist/04L8hbMJRQ5vFnLeDgA8xn"" target=""_blank"">https://open.spotify.com/artist/04L8hbMJRQ5vFnLeDgA8xn</a>",Tedesca
Jennifer Rostock,6Sh3owUrsFjZ4qCjtpPV7G,german alternative rock,41,212795,"<a href=""https://open.spotify.com/artist/6Sh3owUrsFjZ4qCjtpPV7G"" target=""_blank"">https://open.spotify.com/artist/6Sh3owUrsFjZ4qCjtpPV7G</a>",Tedesca
Santiano,6E9zde1CFsBtKI66OEHkk3,german rock,56,529612,"<a href=""https://open.spotify.com/artist/6E9zde1CFsBtKI66OEHkk3"" target=""_blank"">https://open.spotify.com/artist/6E9zde1CFsBtKI66OEHkk3</a>",Tedesca
Kool Savas,1SUu1Bi7ev9HbOzyVC77qD,german hip hop,63,605491,"<a href=""https://open.spotify.com/artist/1SUu1Bi7ev9HbOzyVC77qD"" target=""_blank"">https://open.spotify.com/artist/1SUu1Bi7ev9HbOzyVC77qD</a>",Tedesca
Die Atzen,1huEHiP7LUQ8QJHXbzrtDu,german dance,52,153786,"<a href=""https://open.spotify.com/artist/1huEHiP7LUQ8QJHXbzrtDu"" target=""_blank"">https://open.spotify.com/artist/1huEHiP7LUQ8QJHXbzrtDu</a>",Tedesca
Kontra K,4lDiJcOJ2GLCK6p9q5BgfK,german hip hop,70,2230895,"<a href=""https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK"" target=""_blank"">https://open.spotify.com/artist/4lDiJcOJ2GLCK6p9q5BgfK</a>",Tedesca
Prinz Pi,3OYM3jjPVR60kOqmamRRgk,german alternative rap,49,383073,"<a href=""https://open.spotify.com/artist/3OYM3jjPVR60kOqmamRRgk"" target=""_blank"">https://open.spotify.com/artist/3OYM3jjPVR60kOqmamRRgk</a>",Tedesca
Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,german hip hop,66,4389659,"<a href=""https://open.spotify.com/artist/4WZGDpNwrC0vNQyl9QzF7d"" target=""_blank"">https://open.spotify.com/artist/4WZGDpNwrC0vNQyl9QzF7d</a>",Tedesca
Lena,5slpk6nu2IwwKx0EHe3GcL,german pop,55,741904,"<a href=""https://open.spotify.com/artist/5slpk6nu2IwwKx0EHe3GcL"" target=""_blank"">https://open.spotify.com/artist/5slpk6nu2IwwKx0EHe3GcL</a>",Tedesca
Wincent Weiss,12xme1fwd3iGEW7rF9b6tp,german pop,57,1209996,"<a href=""https://open.spotify.com/artist/12xme1fwd3iGEW7rF9b6tp"" target=""_blank"">https://open.spotify.com/artist/12xme1fwd3iGEW7rF9b6tp</a>",Tedesca
Michael Schulte,21aa4pj9BvbFB2iT8kRpnq,german pop,62,308247,"<a href=""https://open.spotify.com/artist/21aa4pj9BvbFB2iT8kRpnq"" target=""_blank"">https://open.spotify.com/artist/21aa4pj9BvbFB2iT8kRpnq</a>",Tedesca
Mike Singer,1LRpAVWq5z6VZMG3tTdZKU,german pop,44,392286,"<a href=""https://open.spotify.com/artist/1LRpAVWq5z6VZMG3tTdZKU"" target=""_blank"">https://open.spotify.com/artist/1LRpAVWq5z6VZMG3tTdZKU</a>",Tedesca
Pietro Lombardi,387fj6TuPJ3y2H8ViAm6r0,german pop,48,476474,"<a href=""https://open.spotify.com/artist/387fj6TuPJ3y2H8ViAm6r0"" target=""_blank"">https://open.spotify.com/artist/387fj6TuPJ3y2H8ViAm6r0</a>",Tedesca
Jay Chou,2elBjNSdBE2Y3f0j1mjrql,c-pop,70,5064483,"<a href=""https://open.spotify.com/artist/2elBjNSdBE2Y3f0j1mjrql"" target=""_blank"">https://open.spotify.com/artist/2elBjNSdBE2Y3f0j1mjrql</a>",Cinese
Faye Wong,3df3XLKuqTQ6iOSmi0K3Wp,c-pop,55,689034,"<a href=""https://open.spotify.com/artist/3df3XLKuqTQ6iOSmi0K3Wp"" target=""_blank"">https://open.spotify.com/artist/3df3XLKuqTQ6iOSmi0K3Wp</a>",Cinese
Jacky Cheung,1Hu58yHg2CXNfDhlPd7Tdd,c-pop,57,1671696,"<a href=""https://open.spotify.com/artist/1Hu58yHg2CXNfDhlPd7Tdd"" target=""_blank"">https://open.spotify.com/artist/1Hu58yHg2CXNfDhlPd7Tdd</a>",Cinese
Teresa Teng,3ienC90A5I1X3irDyQoqWZ,c-pop,52,480718,"<a href=""https://open.spotify.com/artist/3ienC90A5I1X3irDyQoqWZ"" target=""_blank"">https://open.spotify.com/artist/3ienC90A5I1X3irDyQoqWZ</a>",Cinese
Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,chinese singer-songwriter,56,709144,"<a href=""https://open.spotify.com/artist/0rTP0x4vRFSDbhtqcCqc8K"" target=""_blank"">https://open.spotify.com/artist/0rTP0x4vRFSDbhtqcCqc8K</a>",Cinese
Alan Tam,5vWJrDpmd5vrDpdmgxqC5u,c-pop,48,378040,"<a href=""https://open.spotify.com/artist/5vWJrDpmd5vrDpdmgxqC5u"" target=""_blank"">https://open.spotify.com/artist/5vWJrDpmd5vrDpdmgxqC5u</a>",Cinese
JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,mandopop,63,2858651,"<a href=""https://open.spotify.com/artist/7Dx7RhX0mFuXhCOUgB01uM"" target=""_blank"">https://open.spotify.com/artist/7Dx7RhX0mFuXhCOUgB01uM</a>",Cinese
Eason Chan,2QcZxAgcs2I1q7CtCkl6MI,c-pop,63,2582833,"<a href=""https://open.spotify.com/artist/2QcZxAgcs2I1q7CtCkl6MI"" target=""_blank"">https://open.spotify.com/artist/2QcZxAgcs2I1q7CtCkl6MI</a>",Cinese
Andy Lau,2n3uDrupL8UtFSeZhY38MS,c-pop,50,583314,"<a href=""https://open.spotify.com/artist/2n3uDrupL8UtFSeZhY38MS"" target=""_blank"">https://open.spotify.com/artist/2n3uDrupL8UtFSeZhY38MS</a>",Cinese
Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,mandopop,53,754198,"<a href=""https://open.spotify.com/artist/2F5W6Rsxwzg0plQ0w8dSyt"" target=""_blank"">https://open.spotify.com/artist/2F5W6Rsxwzg0plQ0w8dSyt</a>",Cinese
A-Mei Chang,6noxsCszBEEK04kCehugOp,mandopop,56,879562,"<a href=""https://open.spotify.com/artist/6noxsCszBEEK04kCehugOp"" target=""_blank"">https://open.spotify.com/artist/6noxsCszBEEK04kCehugOp</a>",Cinese
Fish Leong,3aIDSTKS9yH745GUQBxDcS,malaysian mandopop,55,792660,"<a href=""https://open.spotify.com/artist/3aIDSTKS9yH745GUQBxDcS"" target=""_blank"">https://open.spotify.com/artist/3aIDSTKS9yH745GUQBxDcS</a>",Cinese
Nicholas Tse,5icAICPWHiBMzTJl7nUPMP,c-pop,40,98564,"<a href=""https://open.spotify.com/artist/5icAICPWHiBMzTJl7nUPMP"" target=""_blank"">https://open.spotify.com/artist/5icAICPWHiBMzTJl7nUPMP</a>",Cinese
G.E.M.,7aRC4L63dBn3CiLDuWaLSI,mandopop,62,2596051,"<a href=""https://open.spotify.com/artist/7aRC4L63dBn3CiLDuWaLSI"" target=""_blank"">https://open.spotify.com/artist/7aRC4L63dBn3CiLDuWaLSI</a>",Cinese
Khalil Fong,1YrtUPrWcPfgdl9BaD9nhd,chinese r&b,50,337337,"<a href=""https://open.spotify.com/artist/1YrtUPrWcPfgdl9BaD9nhd"" target=""_blank"">https://open.spotify.com/artist/1YrtUPrWcPfgdl9BaD9nhd</a>",Cinese
Stefanie Sun,0SIXZXJCAhNU8sxK0qm7hn,mandopop,56,781160,"<a href=""https://open.spotify.com/artist/0SIXZXJCAhNU8sxK0qm7hn"" target=""_blank"">https://open.spotify.com/artist/0SIXZXJCAhNU8sxK0qm7hn</a>",Cinese
Karen Mok,6jlz5QSUqbKE4vnzo2qfP1,mandopop,52,582095,"<a href=""https://open.spotify.com/artist/6jlz5QSUqbKE4vnzo2qfP1"" target=""_blank"">https://open.spotify.com/artist/6jlz5QSUqbKE4vnzo2qfP1</a>",Cinese
Hacken Lee,3PV11RNUoGfX9tMN2wVljB,c-pop,48,443746,"<a href=""https://open.spotify.com/artist/3PV11RNUoGfX9tMN2wVljB"" target=""_blank"">https://open.spotify.com/artist/3PV11RNUoGfX9tMN2wVljB</a>",Cinese
Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q,mandopop,47,531018,"<a href=""https://open.spotify.com/artist/4AJcTAMOLkRl3vf4syay8Q"" target=""_blank"">https://open.spotify.com/artist/4AJcTAMOLkRl3vf4syay8Q</a>",Cinese
Mayday Parade,3WfJ1OtrWI7RViX9DMyEGy,neon pop punk,57,1366793,"<a href=""https://open.spotify.com/artist/3WfJ1OtrWI7RViX9DMyEGy"" target=""_blank"">https://open.spotify.com/artist/3WfJ1OtrWI7RViX9DMyEGy</a>",Cinese
S.H.E,2lWShxOL8iTlI0pmtVKvEh,c-pop girl group,51,681635,"<a href=""https://open.spotify.com/artist/2lWShxOL8iTlI0pmtVKvEh"" target=""_blank"">https://open.spotify.com/artist/2lWShxOL8iTlI0pmtVKvEh</a>",Cinese
Jolin Tsai,1r9DuPTHiQ7hnRRZ99B8nL,mandopop,56,929363,"<a href=""https://open.spotify.com/artist/1r9DuPTHiQ7hnRRZ99B8nL"" target=""_blank"">https://open.spotify.com/artist/1r9DuPTHiQ7hnRRZ99B8nL</a>",Cinese
Angela Chang,4txug0T3vYc9p20tuhfCUa,mandopop,48,489240,"<a href=""https://open.spotify.com/artist/4txug0T3vYc9p20tuhfCUa"" target=""_blank"">https://open.spotify.com/artist/4txug0T3vYc9p20tuhfCUa</a>",Cinese
Show Luo,33ApZ6LzfimooQNIKqf4jo,mandopop,42,226662,"<a href=""https://open.spotify.com/artist/33ApZ6LzfimooQNIKqf4jo"" target=""_blank"">https://open.spotify.com/artist/33ApZ6LzfimooQNIKqf4jo</a>",Cinese
Zhou Xun,1xZy5SWu37EZtHiRaKEI5e,chinese indie,19,4327,"<a href=""https://open.spotify.com/artist/1xZy5SWu37EZtHiRaKEI5e"" target=""_blank"">https://open.spotify.com/artist/1xZy5SWu37EZtHiRaKEI5e</a>",Cinese
Hu Ge,565IvROag6e9RoQoC7a5tj,,19,711,"<a href=""https://open.spotify.com/artist/565IvROag6e9RoQoC7a5tj"" target=""_blank"">https://open.spotify.com/artist/565IvROag6e9RoQoC7a5tj</a>",Cinese
Chris Lee (Li Yuchun),3fltJDUjkXrpaKBTS485F6,,2,826,"<a href=""https://open.spotify.com/artist/3fltJDUjkXrpaKBTS485F6"" target=""_blank"">https://open.spotify.com/artist/3fltJDUjkXrpaKBTS485F6</a>",Cinese
Edison Chen,4MOwSSUjmrhS3TIM4YBYmx,cantopop,29,22189,"<a href=""https://open.spotify.com/artist/4MOwSSUjmrhS3TIM4YBYmx"" target=""_blank"">https://open.spotify.com/artist/4MOwSSUjmrhS3TIM4YBYmx</a>",Cinese
Bibi Zhou,3WHsy1Rq4vPEdRyo9P3a48,mainland chinese pop,31,17343,"<a href=""https://open.spotify.com/artist/3WHsy1Rq4vPEdRyo9P3a48"" target=""_blank"">https://open.spotify.com/artist/3WHsy1Rq4vPEdRyo9P3a48</a>",Cinese
Jane Zhang,7qJmFr579WC8MMGj4PiWdu,mainland chinese pop,43,78930,"<a href=""https://open.spotify.com/artist/7qJmFr579WC8MMGj4PiWdu"" target=""_blank"">https://open.spotify.com/artist/7qJmFr579WC8MMGj4PiWdu</a>",Cinese
LaLa Hsu,3dI4Io8XE33J2o04ZwjR0Y,mandopop,52,524179,"<a href=""https://open.spotify.com/artist/3dI4Io8XE33J2o04ZwjR0Y"" target=""_blank"">https://open.spotify.com/artist/3dI4Io8XE33J2o04ZwjR0Y</a>",Cinese
Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,mandopop,53,754198,"<a href=""https://open.spotify.com/artist/2F5W6Rsxwzg0plQ0w8dSyt"" target=""_blank"">https://open.spotify.com/artist/2F5W6Rsxwzg0plQ0w8dSyt</a>",Cinese
韓紅,1kLqxXjyc7OwDJopftAH86,c-pop,37,21050,"<a href=""https://open.spotify.com/artist/1kLqxXjyc7OwDJopftAH86"" target=""_blank"">https://open.spotify.com/artist/1kLqxXjyc7OwDJopftAH86</a>",Cinese
